MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20200906,Nick Coffield,St Kilda,1.2,6.7,1.4,1.8,11.2,5.59,0,89,66,84,8,9,17,88.2,171,2,3,0,6,,6,4,8,8,3,1,,1,0,0,0,0,0,0,0,0,5,4,2020,9
20200906,Shane Savage,St Kilda,3.4,1.8,3.8,2.1,11.2,7.27,0,81,67,81,13,1,14,57.1,483,4,6,3,9,,4,2,3,4,2,1,,2,2,0,0,0,2,0,2,1,4,0,2020,9
20200906,Callum Mills,Sydney,3.5,3.0,0.6,3.9,11.0,8.23,0,83,57,85,7,13,20,70.0,334,3,4,1,14,,11,9,9,2,2,0,,3,4,0,0,0,0,0,0,0,1,1,2020,9
20200906,Callum Sinclair,Sydney,1.4,2.9,5.7,0.7,10.8,6.9,0,89,57,74,4,1,5,60.0,69,0,2,3,10,,5,1,0,1,0,1,,2,1,55,27,11,1,1,0,0,1,0,2020,9
20200906,Paddy Ryder,St Kilda,3.9,4.3,0.8,1.7,10.7,10.46,0,81,47,67,4,3,7,71.4,108,2,2,2,5,,4,2,3,1,1,0,,1,2,38,19,8,0,0,0,1,4,3,2020,9
20200906,Tom McCartin,Sydney,2.4,1.4,4.4,1.5,9.7,4.84,0,78,63,84,6,3,9,88.9,171,2,1,1,6,,4,0,0,5,0,2,,0,0,0,0,0,3,3,0,1,6,0,2020,9
20200906,Jarryn Geary,St Kilda,3.7,0.8,0.4,4.6,9.5,5.98,0,61,32,76,1,5,6,83.3,44,0,1,4,13,,4,3,0,0,0,0,,1,1,0,0,0,1,1,0,1,4,1,2020,9
20200906,Rowan Marshall,St Kilda,0.8,0.0,1.7,6.2,8.7,10.91,0,90,83,74,9,8,17,47.1,299,2,4,4,9,,11,7,1,3,0,2,,3,4,37,14,3,2,0,2,0,4,1,2020,9
20200906,Dougal Howard,St Kilda,1.5,3.7,1.8,1.8,8.7,7.44,0,72,49,88,8,1,9,100.0,112,1,1,2,3,,2,1,4,6,3,1,,0,0,0,0,0,0,0,0,0,2,0,2020,9
20200906,Dan Butler,St Kilda,1.9,3.0,-0.2,4.0,8.6,9.18,0,83,79,88,11,2,13,46.2,244,3,5,8,16,,4,3,3,1,0,0,,0,0,0,0,0,3,2,0,0,2,1,2020,9
20200906,Josh Battle,St Kilda,2.7,3.7,-0.5,2.2,8.1,5.0,0,60,56,73,7,4,11,54.5,167,1,3,2,6,,7,5,4,3,0,1,,1,2,0,0,0,3,2,1,1,5,1,2020,9
20200906,James Bell,Sydney,-1.1,1.4,3.9,3.5,7.6,3.98,0,68,61,75,8,7,15,66.7,190,2,5,4,10,,8,7,3,3,1,0,,1,1,0,0,0,0,0,0,0,3,2,2020,9
20200906,Hunter Clark,St Kilda,2.3,2.0,0.4,2.2,6.9,6.4,1,79,91,88,13,7,20,55.0,307,2,4,3,13,,6,4,7,6,2,1,,1,0,0,0,0,2,1,1,0,4,3,2020,9
20200906,Jack Billings,St Kilda,2.7,1.3,2.0,0.9,6.9,7.68,0,93,77,80,9,10,19,57.9,287,2,3,5,10,,8,8,3,4,0,0,,1,3,0,0,0,1,0,1,0,4,1,2020,9
20200906,Sam Reid,Sydney,6.2,-1.8,1.4,0.8,6.6,7.72,0,56,44,75,3,7,10,90.0,70,3,0,2,9,,6,4,2,4,0,1,,1,1,0,0,0,1,0,1,0,3,1,2020,9
20200906,Bradley Hill,St Kilda,3.1,1.7,0.1,1.2,6.2,5.65,0,62,49,88,10,4,14,78.6,285,3,2,2,7,,0,0,0,2,0,0,,1,0,0,0,0,0,0,0,0,3,0,2020,9
20200906,Sam Gray,Sydney,0.8,1.5,0.9,2.5,5.8,5.18,0,45,37,72,5,5,10,60.0,116,1,3,2,8,,7,5,0,1,0,0,,3,4,0,0,0,2,0,1,0,3,2,2020,9
20200906,Jordan Dawson,Sydney,0.3,4.2,0.4,0.3,5.2,7.12,0,67,56,91,9,4,13,61.5,200,2,2,3,13,,3,1,4,4,3,2,,0,0,0,0,0,0,0,0,0,2,1,2020,9
20200906,Tom Papley,Sydney,3.5,1.2,-0.4,0.6,4.9,10.15,0,57,40,89,6,3,9,33.3,198,1,5,2,7,,4,4,0,1,0,0,,1,1,0,0,0,3,1,2,1,5,1,2020,9
20200906,Ben Paton,St Kilda,1.8,0.1,2.1,0.7,4.7,5.88,0,65,58,87,11,3,14,71.4,330,2,3,0,3,,5,3,4,7,1,1,,0,0,0,0,0,0,0,0,0,2,0,2020,9
20200906,Matthew Ling,Sydney,3.1,-0.7,2.2,-0.8,3.8,4.19,0,33,32,80,8,2,10,50.0,177,1,4,1,4,,3,3,1,1,0,0,,2,1,0,0,0,0,0,0,0,1,0,2020,9
20200906,Callum Wilkie,St Kilda,0.6,0.8,2.2,0.0,3.7,6.03,0,80,66,89,15,1,16,87.5,341,1,1,3,9,,3,2,3,2,0,0,,1,1,0,0,0,0,0,0,0,2,1,2020,9
20200906,Matthew Parker,St Kilda,-0.6,-0.4,3.1,1.5,3.6,3.95,0,34,37,79,5,2,7,71.4,83,1,1,4,18,,1,1,2,1,0,0,,0,0,1,0,0,2,0,2,1,3,1,2020,9
20200906,Tim Membrey,St Kilda,0.3,1.0,0.2,1.5,3.0,7.05,0,51,52,81,8,4,12,50.0,199,3,4,1,9,,6,3,2,5,0,1,,0,0,0,0,0,0,0,0,1,3,0,2020,9
20200906,Ryan Clarke,Sydney,-0.2,1.3,2.7,-1.4,2.3,6.24,0,30,26,91,8,1,9,44.4,196,1,4,0,8,,2,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200906,Will Hayward,Sydney,1.9,-1.8,0.6,0.9,1.7,6.81,0,56,75,87,10,5,15,53.3,248,0,2,4,12,,4,4,1,6,0,0,,1,0,0,0,0,1,0,1,0,5,0,2020,9
20200906,Elijah Taylor,Sydney,0.9,-1.0,0.0,1.0,0.9,5.71,0,31,27,66,4,4,8,37.5,71,2,3,1,8,,4,3,0,1,0,0,,0,0,0,0,0,2,0,0,0,2,0,2020,9
20200906,Lewis Taylor,Sydney,1.0,-1.9,0.0,1.0,0.0,5.84,0,44,53,78,5,5,10,50.0,97,3,1,6,13,,3,3,2,1,0,0,,1,1,0,0,0,3,0,1,0,3,1,2020,9
20200906,Jake Carlisle,St Kilda,-2.5,0.1,0.5,1.4,-0.5,6.21,0,28,36,83,4,3,7,85.7,88,0,2,3,5,,1,1,2,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200906,Nick Blakey,Sydney,-0.3,-1.2,0.7,-0.2,-1.1,5.77,0,39,22,82,3,2,5,60.0,52,0,2,1,13,,3,1,1,1,0,1,,0,0,0,0,0,1,0,1,0,2,0,2020,9
20200906,Aliir Aliir,Sydney,-0.8,-0.1,-0.6,-0.3,-1.8,8.27,0,44,50,81,7,5,12,41.7,107,0,3,1,3,,6,3,3,3,2,0,,3,4,31,10,1,1,0,1,0,2,1,2020,9
20200907,Nic Naitanui,West Coast,1.5,7.6,3.3,8.7,21.1,13.41,10,146,70,72,6,4,10,60.0,264,7,2,3,10,,8,3,2,0,0,0,,4,5,60,34,12,1,0,0,1,6,6,2020,9
20200907,Dom Sheed,West Coast,5.4,7.7,0.7,3.9,17.6,8.01,0,135,81,83,11,13,24,58.3,369,4,3,2,8,,15,11,5,2,0,0,,6,7,0,0,0,3,2,1,0,6,2,2020,9
20200907,Mitch Duncan,Geelong,6.4,4.5,1.8,3.3,16.1,9.11,4,134,107,82,14,7,21,90.5,382,3,1,3,12,,7,4,0,11,0,1,,4,4,0,0,0,1,1,0,2,8,1,2020,9
20200907,Tom Stewart,Geelong,6.0,2.6,3.1,3.5,15.1,6.09,4,145,99,86,17,5,22,86.4,489,2,4,2,5,,10,8,11,10,2,2,,1,1,0,0,0,0,0,0,0,2,1,2020,9
20200907,Tom Hawkins,Geelong,3.7,2.9,5.2,1.8,13.6,9.51,0,79,39,98,4,4,8,62.5,129,1,3,1,2,,7,5,0,2,0,1,,0,0,6,0,0,2,2,0,1,4,0,2020,9
20200907,Sam Menegola,Geelong,5.8,1.1,-0.5,6.9,13.2,10.25,0,105,86,87,11,8,19,84.2,373,5,2,3,9,,8,7,3,6,0,0,,3,2,0,0,0,1,1,0,0,5,1,2020,9
20200907,Tim Kelly,West Coast,4.1,1.9,1.6,5.4,13.0,10.65,2,90,78,88,16,7,23,60.9,517,5,6,3,17,,8,5,2,2,0,0,,5,4,0,0,0,1,0,0,2,4,0,2020,9
20200907,Luke Shuey,West Coast,6.7,0.1,5.1,0.7,12.7,10.77,0,116,67,76,16,7,23,73.9,428,6,3,1,16,,6,3,2,2,0,0,,4,3,0,0,0,0,0,0,2,7,2,2020,9
20200907,Patrick Dangerfield,Geelong,4.6,1.5,1.8,4.4,12.4,13.09,0,121,78,80,14,4,18,77.8,563,5,6,4,12,,11,7,2,3,0,1,,7,8,0,0,0,2,1,1,0,7,2,2020,9
20200907,Jack Darling,West Coast,3.1,3.9,0.8,4.1,11.9,8.96,0,93,63,94,8,3,11,72.7,186,0,2,2,6,,6,2,0,3,0,2,,0,0,8,2,1,3,2,1,0,4,1,2020,9
20200907,Josh J. Kennedy,West Coast,3.5,-0.8,0.4,7.5,10.6,7.35,6,105,56,93,6,1,7,71.4,66,0,0,0,1,,5,0,0,4,0,3,,1,1,0,0,0,5,4,0,0,5,0,2020,9
20200907,Elliot Yeo,West Coast,2.1,3.2,5.1,-0.1,10.3,10.57,4,87,79,79,12,8,20,50.0,275,4,1,5,17,,15,6,1,3,1,1,,7,11,0,0,0,0,0,0,0,5,4,2020,9
20200907,Liam Duggan,West Coast,2.9,2.6,1.3,2.3,9.1,5.97,0,115,74,88,14,3,17,76.5,340,2,5,3,8,,6,4,8,5,3,0,,1,0,0,0,0,0,0,0,0,1,1,2020,9
20200907,Jack Henry,Geelong,0.3,3.6,3.4,1.5,8.9,6.57,0,80,48,71,6,1,7,100.0,116,0,3,4,8,,3,3,6,5,3,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Jackson Nelson,West Coast,1.0,5.1,0.0,2.6,8.7,4.77,0,37,22,82,2,6,8,87.5,4,0,0,1,7,,3,3,2,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,2020,9
20200907,Jamie Cripps,West Coast,-1.7,0.7,5.8,3.1,8.0,8.01,0,87,72,94,8,5,13,61.5,294,4,2,4,15,,4,2,1,5,0,0,,0,1,0,0,0,2,1,0,1,5,0,2020,9
20200907,Cameron Guthrie,Geelong,2.8,1.4,0.2,3.3,7.8,8.01,0,121,89,76,14,9,23,73.9,34,1,4,3,22,,10,7,0,6,0,1,,5,4,0,0,0,0,0,0,1,5,3,2020,9
20200907,Lachie Henderson,Geelong,0.5,1.4,3.2,2.6,7.7,7.35,0,80,57,84,10,3,13,76.9,310,2,2,2,9,,3,1,7,4,2,1,,0,0,0,0,0,0,0,0,0,4,3,2020,9
20200907,Brendon Ah Chee,West Coast,0.6,1.3,5.1,0.1,7.1,7.86,0,48,30,74,1,5,6,100.0,15,0,0,2,7,,2,1,1,1,0,1,,0,0,0,0,0,1,1,0,0,2,0,2020,9
20200907,Brad Close,Geelong,4.0,2.4,-1.0,1.6,7.0,5.21,0,53,39,75,3,8,11,81.8,7,3,1,2,8,,3,3,0,2,0,0,,0,0,0,0,0,0,0,0,2,2,0,2020,9
20200907,Tom Barrass,West Coast,1.9,1.2,-0.4,4.3,6.9,7.92,0,68,34,95,6,1,7,100.0,163,0,1,1,4,,3,1,3,3,1,1,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Harry Taylor,Geelong,2.4,1.9,1.9,0.7,6.8,7.22,0,73,57,86,8,4,12,66.7,155,1,3,1,3,,3,1,6,7,1,0,,0,0,0,0,0,0,0,0,0,2,1,2020,9
20200907,Zach Tuohy,Geelong,3.1,0.7,2.7,0.2,6.6,6.7,0,85,83,89,14,4,18,66.7,419,5,4,1,9,,4,2,1,5,1,0,,1,1,0,0,0,2,2,0,0,6,0,2020,9
20200907,Tom Cole,West Coast,1.0,2.8,2.2,0.4,6.3,5.26,0,58,41,89,5,4,9,100.0,31,1,0,1,6,,5,3,6,4,1,0,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200907,Charlie Constable,Geelong,1.9,2.7,1.5,0.0,6.1,5.24,0,56,56,51,5,11,16,68.8,104,0,1,3,11,,9,6,0,4,0,0,,3,7,0,0,0,0,0,0,0,0,0,2020,9
20200907,Brandan Parfitt,Geelong,-0.4,8.5,-0.4,-1.9,5.8,7.28,0,52,49,68,8,7,15,46.7,171,2,3,1,15,,6,5,2,0,0,0,,3,2,0,0,0,1,1,0,0,1,0,2020,9
20200907,Gary Rohan,Geelong,0.0,2.5,1.3,1.4,5.3,6.58,0,27,17,79,3,0,3,66.7,110,1,1,1,4,,4,2,1,2,1,1,,0,0,0,0,0,1,0,1,0,3,0,2020,9
20200907,Shannon Hurn,West Coast,0.2,2.7,0.6,1.7,5.2,7.43,0,63,54,76,8,4,12,83.3,86,1,0,1,5,,4,2,6,6,4,2,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Mark Blicavs,Geelong,2.0,0.0,0.3,2.5,4.8,8.82,0,90,69,90,6,4,10,80.0,62,1,2,5,13,,3,1,0,3,0,2,,0,1,44,17,6,0,0,0,0,2,2,2020,9
20200907,Jake Waterman,West Coast,0.1,2.0,0.0,2.6,4.7,5.81,0,57,44,72,7,4,11,81.8,257,0,2,2,4,,4,3,4,2,0,0,,1,0,0,0,0,0,0,0,0,1,0,2020,9
20200907,Sam Simpson,Geelong,-0.4,2.2,-0.5,3.3,4.6,5.59,0,80,49,71,6,5,11,63.6,115,0,2,2,8,,4,4,0,2,0,0,,2,2,0,0,0,2,1,1,1,4,0,2020,9
20200907,Oscar Allen,West Coast,0.1,0.5,1.4,2.5,4.5,9.31,0,70,50,83,4,5,9,66.7,81,0,2,5,13,,3,2,2,1,0,0,,2,1,12,3,0,1,0,1,1,2,1,2020,9
20200907,Brayden Ainsworth,West Coast,2.3,0.9,-0.7,1.6,4.1,3.77,0,40,23,82,5,1,6,83.3,81,0,2,0,3,,4,3,1,4,0,0,,1,0,0,0,0,0,0,0,0,1,0,2020,9
20200907,Andrew Gaff,West Coast,1.9,-0.2,1.0,1.2,4.0,8.73,0,66,51,100,8,6,14,85.7,284,7,5,3,13,,4,3,1,2,0,0,,1,2,0,0,0,0,0,0,1,3,0,2020,9
20200907,Gryan Miers,Geelong,1.9,2.2,0.3,-0.8,3.6,7.24,0,54,57,92,10,2,12,75.0,265,3,0,0,8,,1,0,0,6,0,0,,1,1,0,0,0,1,1,0,1,5,0,2020,9
20200907,Jed Bews,Geelong,1.7,1.9,0.0,-0.2,3.4,5.6,0,44,22,91,5,3,8,87.5,210,1,1,1,10,,2,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Harry Edwards,West Coast,2.3,0.6,0.0,0.0,2.9,4.57,0,10,8,26,2,1,3,33.3,66,0,1,0,2,,2,2,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Esava Ratugolea,Geelong,2.9,0.5,-1.0,0.2,2.7,5.86,0,72,66,85,8,3,11,36.4,176,2,4,4,10,,7,4,0,4,0,2,,2,3,30,9,1,1,0,1,0,3,0,2020,9
20200907,Brad Sheppard,West Coast,1.4,0.5,0.0,-0.6,1.3,5.17,0,67,50,99,9,1,10,60.0,223,1,4,2,4,,2,1,2,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Lachie Fogarty,Geelong,1.0,0.6,-1.6,1.1,1.1,6.33,0,28,27,77,3,2,5,100.0,35,1,2,2,5,,1,1,1,3,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200907,Mark O'Connor,Geelong,-0.3,1.9,-1.2,0.7,1.1,6.18,0,48,40,87,8,2,10,80.0,44,0,2,0,3,,2,2,3,5,1,0,,0,0,0,0,0,0,0,0,0,2,0,2020,9
20200907,Jake Kolodjashnij,Geelong,-1.9,-1.0,1.1,1.5,-0.3,4.41,0,49,43,95,5,2,7,57.1,73,0,2,3,8,,1,1,1,5,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200907,Jarrod Cameron,West Coast,0.0,-0.3,0.5,-0.6,-0.4,5.96,0,13,18,63,3,1,4,25.0,107,1,3,1,7,,1,1,1,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200907,Liam Ryan,West Coast,-0.6,-1.3,0.2,0.1,-1.7,7.06,0,55,55,93,9,2,11,36.4,206,2,3,3,7,,4,3,1,2,0,1,,0,0,0,0,0,4,1,3,0,5,1,2020,9
20200908,Sam Collins,Gold Coast,2.2,4.5,6.1,1.8,14.5,10.05,0,110,72,96,6,5,11,100.0,111,0,0,7,13,,4,2,8,5,5,1,,1,1,0,0,0,0,0,0,0,1,1,2020,9
20200908,Lachie Weller,Gold Coast,0.7,3.5,3.1,6.4,13.6,7.68,0,73,43,80,7,6,13,61.5,191,2,1,1,20,,7,7,0,0,0,0,,0,2,0,0,0,1,1,0,0,4,0,2020,9
20200908,Sam Jacobs,Greater Western Sydney,3.9,3.9,2.2,2.9,13.0,9.34,0,104,55,87,5,2,7,100.0,62,2,0,2,5,,7,2,3,3,1,2,,2,2,36,18,6,0,0,0,0,2,0,2020,9
20200908,Jack Bowes,Gold Coast,3.6,4.4,0.4,4.2,12.5,8.18,0,95,57,80,11,3,14,57.1,279,1,5,3,9,,10,8,12,3,1,1,,0,0,0,0,0,0,0,0,0,3,2,2020,9
20200908,Tim Taranto,Greater Western Sydney,3.8,1.7,3.6,3.4,12.5,8.69,1,126,100,86,12,9,21,76.2,297,3,4,6,20,,9,5,1,5,0,1,,4,5,0,0,0,1,1,0,0,4,1,2020,9
20200908,Brandon Ellis,Gold Coast,2.0,3.2,2.8,3.8,11.8,7.31,0,87,66,85,9,7,16,81.3,238,3,2,3,16,,5,4,6,5,3,0,,0,0,0,0,0,0,0,0,0,5,3,2020,9
20200908,Phil Davis,Greater Western Sydney,2.5,4.3,2.4,2.3,11.5,6.43,0,80,49,92,6,6,12,83.3,136,2,1,1,4,,6,2,7,6,3,2,,0,0,0,0,0,0,0,0,0,1,1,2020,9
20200908,Jeremy Cameron,Greater Western Sydney,0.9,4.2,0.9,5.1,11.1,9.23,0,63,45,89,6,4,10,60.0,184,1,3,3,12,,5,5,1,0,0,0,,1,0,1,1,0,2,2,0,0,3,0,2020,9
20200908,Jacob Hopper,Greater Western Sydney,0.6,4.7,0.7,4.8,10.8,8.16,9,134,107,83,14,13,27,66.7,373,4,8,4,19,,12,7,3,4,1,0,,5,5,0,0,0,3,1,2,0,7,2,2020,9
20200908,Stephen Coniglio,Greater Western Sydney,0.7,2.3,5.0,2.7,10.7,10.35,0,121,90,91,14,6,20,60.0,274,1,4,5,16,,9,7,3,3,2,0,,2,4,0,0,0,2,1,0,1,4,1,2020,9
20200908,Jarrod Witts,Gold Coast,1.5,2.8,4.5,1.6,10.4,10.74,0,74,49,82,3,4,7,85.7,29,0,0,0,9,,5,3,2,3,1,0,,0,1,44,23,7,0,0,0,0,2,1,2020,9
20200908,Nick Haynes,Greater Western Sydney,1.5,4.8,1.4,2.5,10.2,7.56,0,110,78,87,15,3,18,83.3,405,4,3,0,2,,3,0,6,8,5,1,,0,0,0,0,0,0,0,0,0,3,0,2020,9
20200908,Zac Williams,Greater Western Sydney,2.7,2.3,3.3,1.7,10.1,9.57,5,112,90,79,20,6,26,69.2,459,0,5,0,8,,7,6,7,6,2,0,,1,0,0,0,0,0,0,0,0,5,2,2020,9
20200908,Harry Himmelberg,Greater Western Sydney,4.1,1.6,-0.1,4.4,9.9,7.72,1,107,74,89,8,8,16,62.5,104,1,3,1,7,,7,5,3,7,1,2,,0,0,4,0,0,3,2,0,1,3,0,2020,9
20200908,Noah Anderson,Gold Coast,1.3,1.8,3.8,2.8,9.8,5.05,0,71,49,74,5,10,15,60.0,172,2,4,2,13,,9,6,2,2,0,1,,3,3,0,0,0,0,0,0,0,3,2,2020,9
20200908,Matt de Boer,Greater Western Sydney,3.9,1.8,2.7,0.7,9.2,6.05,0,92,66,78,7,8,15,93.3,169,2,3,6,16,,6,4,3,3,0,0,,1,1,0,0,0,0,0,0,0,1,0,2020,9
20200908,Jye Caldwell,Greater Western Sydney,1.6,2.0,0.7,4.1,8.4,4.61,0,70,47,76,4,11,15,80.0,21,2,4,3,10,,9,8,1,2,0,0,,3,3,0,0,0,0,0,0,1,3,1,2020,9
20200908,Josh Kelly,Greater Western Sydney,-1.2,4.1,-0.6,6.0,8.2,11.04,5,106,103,92,15,13,28,64.3,270,6,6,3,26,,10,9,2,4,0,0,,4,5,0,0,0,1,1,0,1,4,1,2020,9
20200908,Lachie Whitfield,Greater Western Sydney,5.8,0.4,0.7,1.3,8.1,8.29,9,148,119,87,18,11,29,82.8,433,3,4,1,11,,7,6,4,13,0,0,,3,2,0,0,0,0,0,0,2,6,1,2020,9
20200908,Touk Miller,Gold Coast,1.1,2.8,1.3,2.5,7.6,8.92,0,80,72,80,11,4,15,53.3,341,3,5,6,18,,5,3,1,2,0,0,,1,1,0,0,0,0,0,0,0,2,0,2020,9
20200908,Lachie Ash,Greater Western Sydney,3.0,1.8,2.2,0.5,7.5,3.87,0,74,59,79,11,2,13,92.3,401,5,1,1,9,,1,1,2,6,1,0,,0,0,0,0,0,0,0,0,0,2,1,2020,9
20200908,Harry Perryman,Greater Western Sydney,0.5,1.1,2.1,3.7,7.5,7.46,0,86,76,77,10,10,20,80.0,203,3,3,1,11,,6,5,5,7,0,0,,0,0,0,0,0,0,0,0,0,2,1,2020,9
20200908,David Swallow,Gold Coast,1.4,4.8,-0.3,1.4,7.4,7.38,0,67,56,75,9,5,14,71.4,227,2,2,2,23,,8,5,1,4,0,0,,4,4,0,0,0,2,1,1,0,4,1,2020,9
20200908,Toby Greene,Greater Western Sydney,7.4,0.0,0.0,0.0,7.4,10.49,0,41,22,21,5,1,6,66.7,178,3,0,0,5,,4,3,1,1,0,1,,0,0,0,0,0,2,0,2,1,4,1,2020,9
20200908,Jarrod Harbrow,Gold Coast,1.5,2.1,2.1,1.6,7.3,5.14,0,61,28,82,4,5,9,77.8,39,0,1,1,6,,6,4,5,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,2020,9
20200908,Hugh Greenwood,Gold Coast,2.8,3.2,0.9,0.3,7.3,10.74,0,69,43,69,9,5,14,57.1,201,1,3,0,12,,10,8,1,2,0,0,,6,6,0,0,0,3,0,0,0,3,1,2020,9
20200908,Lachlan Keeffe,Greater Western Sydney,0.6,1.4,4.7,0.3,7.1,5.58,0,39,10,87,0,5,5,40.0,-7,0,1,0,2,,4,4,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200908,Jeremy Finlayson,Greater Western Sydney,-1.8,-1.1,8.2,1.4,6.7,8.75,0,93,60,85,10,1,11,72.7,186,1,3,1,8,,5,1,0,5,0,1,,0,1,13,1,1,3,1,1,1,4,0,2020,9
20200908,Ben Ainsworth,Gold Coast,1.3,0.5,-0.5,4.8,6.0,6.62,0,75,78,82,12,2,14,50.0,381,7,2,1,15,,2,1,0,9,0,1,,0,0,0,0,0,4,1,1,0,5,0,2020,9
20200908,Jack Lukosius,Gold Coast,0.3,2.5,1.3,1.8,5.9,6.37,0,84,74,84,15,4,19,68.4,564,3,7,2,10,,3,2,4,4,2,1,,0,0,0,0,0,1,0,1,0,5,1,2020,9
20200908,Darcy Macpherson,Gold Coast,1.6,1.1,-1.4,4.6,5.8,5.35,0,61,52,74,10,4,14,78.6,234,7,3,1,15,,3,3,1,4,0,0,,2,0,0,0,0,0,0,0,1,4,1,2020,9
20200908,Aidan Corr,Greater Western Sydney,1.8,0.3,1.7,1.9,5.8,6.53,0,69,65,83,12,4,16,75.0,307,0,4,2,6,,3,2,4,4,1,0,,0,0,0,0,0,0,0,0,0,1,1,2020,9
20200908,Connor Budarick,Gold Coast,2.6,0.6,0.7,1.3,5.2,3.75,0,50,42,84,10,3,13,53.8,307,1,3,0,11,,5,5,4,2,1,0,,2,1,0,0,0,0,0,0,0,1,1,2020,9
20200908,Alex Sexton,Gold Coast,-0.6,2.2,2.8,0.6,4.9,6.46,0,39,32,85,5,1,6,50.0,186,0,0,1,13,,2,1,0,4,0,1,,0,0,0,0,0,2,0,2,1,4,0,2020,9
20200908,Nick Holman,Gold Coast,0.3,2.2,1.4,0.9,4.9,7.6,0,70,39,92,4,8,12,66.7,71,1,2,2,19,,6,6,2,3,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200908,Brent Daniels,Greater Western Sydney,1.1,0.9,-1.6,3.8,4.3,6.76,0,62,49,82,7,7,14,78.6,91,1,1,2,8,,4,3,1,2,0,0,,1,1,0,0,0,1,0,0,0,3,1,2020,9
20200908,Charlie Ballard,Gold Coast,0.1,-0.5,3.2,0.5,3.3,6.47,0,42,41,98,7,4,11,45.5,150,0,4,0,4,,2,2,5,4,3,0,,1,0,0,0,0,0,0,0,0,0,0,2020,9
20200908,Wil Powell,Gold Coast,1.2,0.8,-2.0,2.4,2.5,5.19,0,51,58,76,10,7,17,52.9,196,1,7,1,10,,6,3,4,5,0,1,,0,0,0,0,0,0,0,0,0,1,0,2020,9
20200908,Zac Langdon,Greater Western Sydney,0.0,-0.1,0.8,1.7,2.5,4.55,0,34,26,78,2,7,9,55.6,34,0,4,2,12,,4,4,2,0,0,0,,0,0,0,0,0,1,0,1,0,1,0,2020,9
20200908,Ben King,Gold Coast,-0.3,3.0,-0.2,-0.7,1.8,4.83,0,23,31,92,4,2,6,33.3,110,0,3,2,9,,1,0,0,1,0,1,,0,0,0,0,0,3,1,1,0,3,0,2020,9
20200908,Pearce Hanley,Gold Coast,1.1,-0.3,-0.9,1.2,1.1,5.89,0,52,47,73,7,4,11,72.7,192,3,5,2,16,,4,3,6,5,2,0,,0,0,0,0,0,0,0,0,0,0,0,2020,9
20200908,Heath Shaw,Greater Western Sydney,0.3,-0.3,0.1,0.2,0.3,5.28,0,32,45,92,8,2,10,60.0,198,1,4,2,6,,2,2,2,4,0,0,,0,0,0,0,0,1,0,0,0,2,1,2020,9
20200908,Sam Day,Gold Coast,1.1,-1.1,0.8,-0.6,0.2,5.81,0,30,28,78,6,3,9,44.4,197,2,4,0,12,,5,4,3,3,0,1,,0,0,11,3,0,1,0,1,0,1,0,2020,9
20200908,Izak Rankine,Gold Coast,0.2,0.6,2.1,-3.5,-0.7,8.15,0,34,32,78,5,4,9,66.7,74,0,2,1,14,,5,3,2,1,0,0,,0,1,0,0,0,1,0,1,0,2,0,2020,9
20200909,Jack Crisp,Collingwood,3.5,1.4,9.7,3.5,18.1,8.55,0,99,73,88,11,9,20,80.0,357,3,3,4,24,,6,4,4,3,1,0,,3,3,0,0,0,0,0,0,1,2,1,2020,9
20200909,Nat Fyfe,Fremantle,1.3,2.3,6.1,8.3,18.1,14.52,0,112,76,80,11,13,24,62.5,183,3,3,2,20,,18,15,5,2,0,0,,8,9,0,0,0,1,1,0,0,4,0,2020,9
